country_iso3c	party	election_date	manifesto_id	lang	qs_nr	qs_id	text	cmp_code	issue	issue_binary	position
NOR	12420	2009-09-14	12420_200909	nor	1792	12420_200909_01792	. En uforholdsmessig stor andel av lesbiske, homofile, bifile og transpersoner (LHBT) sliter med rus, selvmordstanker og psykiske problemer.	605	integration	immigration/integration	supportive
NOR	12420	2009-09-14	12420_200909	nor	1793	12420_200909_01793	Særlig har lesbiske, homofile, bifile og transpersoner  med innvandrerbakgrunn store utfordringer, og kan ofte ikke leve åpent med sin seksuelle orientering.	605	integration	immigration/integration	supportive
NOR	12420	2009-09-14	12420_200909	nor	1943	12420_200909_01943	Styrke Det flerspråklige bibliotek og flerkulturelle bibliotekprosjekter.	502	integration	immigration/integration	supportive
NOR	12420	2009-09-14	12420_200909	nor	1980	12420_200909_01980	Det må også utvikles ordninger som kan bidra til at flerkulturelle kulturutøvere får muligheten til å delta i det profesjonelle kulturlivet i større grad.	502	integration	immigration/integration	supportive
NOR	12420	2009-09-14	12420_200909	nor	1984	12420_200909_01984	Gi kulturarbeidere lettere adgang til visum.	502	integration	immigration/integration	supportive
NOR	12420	2009-09-14	12420_200909	nor	2025	12420_200909_02025	og økt nyttegjøring av den kulturkompetansen som kommer til Norge gjennom innflyttere fra andre kulturer.	502	integration	immigration/integration	supportive
NOR	12420	2009-09-14	12420_200909	nor	2026	12420_200909_02026	Arrangering av musikk- og kulturfestivaler, spel og andre større kulturarrangement fører til levende samfunn, engasjement, næringsvirksomhet og utvikling av talent og  kompetanse.	502	integration	immigration/integration	supportive
NOR	12420	2009-09-14	12420_200909	nor	2224	12420_200909_02224	Med fri bevegelse over  landegrensene øker også forståelse, toleranse og mangfold	108	immigration	immigration/integration	supportive
NOR	12420	2009-09-14	12420_200909	nor	2247	12420_200909_02247	og mulighet til migrasjon.	107	immigration	immigration/integration	supportive
NOR	12420	2009-09-14	12420_200909	nor	2256	12420_200909_02256	Venstre vil at det utvikles rettferdige, globale rammebetingelser der befolkningen i utviklingsland gis adgang til globale markeder og mulighet til migrasjon.	107	immigration	immigration/integration	supportive
NOR	12420	2009-09-14	12420_200909	nor	2261	12420_200909_02261	At Norge oppretter et såkornfond for innvandrere fra fattige  land som ønsker å starte næringsvirksomhet i hjemlandet.	402	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	184	12520_200909_00184	. Menneskeverdet må ikke graderes verken ut fra alder, prestasjoner, meninger, kjønn, seksuell legning, bosted, hudfarge, tro eller livssyn.	603	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	304	12520_200909_00304	.  Retten til liv er den mest grunnleggende menneskeretten	603	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	399	12520_200909_00399	. Barnehagen er også en viktig arena for integrering av barn fra ulike kulturer og for barn med spesielle behov	504	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	401	12520_200909_00401	. Det må legges til rette for et fleksibelt og mangfoldig barnehagetilbud av god kvalitet til alle som ønsker det	504	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	443	12520_200909_00443	. Mange barn og unge med flerkulturell bakgrunn kan oppleve forholdet mellom tradisjon og kultur hjemme og samfunnets forventninger som spesielt utfordrende	603	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	444	12520_200909_00444	. Vellykket integrering og inkludering bygger på respekt for ulike kulturer og livssyn	603	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	494	12520_200909_00494	. Det må etableres et statlig fastlagt finansieringssystem som sikrer reell økonomisk likebehandling av offentlige og private barnehager.	504	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	542	12520_200909_00542	. Samtidig må man erkjenne at deltidsstillinger i noen sammenhenger er delvis ufrivillig i den forstand at arbeidsbelastningen gjør det umulig å jobbe fulltid	503	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	543	12520_200909_00543	.  Minoritetskvinner kan bli utsatt for en dobbel diskriminering både på bakgrunn av kjønn og etnisitet	503	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	544	12520_200909_00544	. Introduksjonsprogrammene må ha særlig fokus på integrering av kvinner og deres rolle som arbeidstakere og mødre for barn som vokser opp i spenningen mellom flere kulturer	503	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	546	12520_200909_00546	. Trafficking har brakt mange fattige og sårbare kvinner til Norge	503	immigration	immigration/integration	neutral
NOR	12520	2009-09-14	12520_200909	nor	837	12520_200909_00837	. Enkelte innvandrermiljøer bidrar til dette, noe som må gripes fatt i med helhetlige virkemidler	605	integration	immigration/integration	sceptical
NOR	12520	2009-09-14	12520_200909	nor	839	12520_200909_00839	, tilrettelagte tilbud til ungdommer som havner på skråplanet	605	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	872	12520_200909_00872	. KrF mener politiet må få ressurser	605	integration	immigration/integration	neutral
NOR	12520	2009-09-14	12520_200909	nor	980	12520_200909_00980	innføre ordning med barnevernsvakt i alle politidistrikter.	605	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1126	12520_200909_01126	Det er en nasjonal oppgave å sikre arenaer for så vel minoriteters kulturuttrykk som andre ”smale” kulturuttrykk som beriker det kulturelle mangfoldet i Norge.	502	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1127	12520_200909_01127	Samisk kultur og annen minoritetskultur må sikres vekst- og utviklingsmuligheter.	502	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1168	12520_200909_01168	styrke formidlingen av smale kulturuttrykk, folkekultur og minoritetskultur.	502	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1212	12520_200909_01212	støtte idrettens arbeid med å etablere og utvikle idretts- og aktivitetstiltak rettet mot innvandrerbarn,	502	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1213	12520_200909_01213	særlig jenter, og øke deltakelsen fra innvandrerforeldre.	502	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1214	12520_200909_01214	jobbe for at det blir nulltoleranse mot diskriminering og trakassering uansett kjønn, etnisk bakgrunn, livssyn, seksuell orientering og nedsatt funksjonsevne.	502	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1215	12520_200909_01215	satse aktivt på utbygging av lokale idrettsanlegg	502	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1289	12520_200909_01289	Samtidig har en del av befolkningen i dag en annen religiøs og kulturell bakgrunn.	607	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1290	12520_200909_01290	I et samfunn med større mangfold er det viktig å møte hverandre med gjensidig respekt.	607	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1291	12520_200909_01291	Samfunnet må legge til rette for en god kontakt, dialog og sameksistens mellom ulike religioner og kulturer.	607	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1315	12520_200909_01315	sikre alle reell tros- og religionsfrihet.	603	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1327	12520_200909_01327	ha separate valg til menighetsråd i Den norske kirke, og ikke koble disse til politiske valg.	603	integration	immigration/integration	neutral
NOR	12520	2009-09-14	12520_200909	nor	1333	12520_200909_01333	De nasjonale minoritetene er jødene, kvenene, rom/sigøynerne, romani/taterne og skogfinnene.	607	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1334	12520_200909_01334	KrF vil sikre disse retten til eget språk, kultur og samfunnsliv, slik det er forankret i internasjonale konvensjoner.	607	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1335	12520_200909_01335	KrF vil bygge opp under mangfoldet i det samiske samfunnet.	607	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1344	12520_200909_01344	. KrF mener at Sametinget må involvere hele det samiske samfunnet i prosessene rundt nordområdene.	607	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1346	12520_200909_01346	KrF er opptatt av at personer som tilhører nasjonale minoriteter, skal kunne delta i samfunnslivet på lik linje med andre	607	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1347	12520_200909_01347	og samtidig ha anledning til å utvikle sin egen identitet, sitt eget språk og sin egen kultur.	607	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1348	12520_200909_01348	Antisemittismen har økt, også i Norge.	607	integration	immigration/integration	sceptical
NOR	12520	2009-09-14	12520_200909	nor	1349	12520_200909_01349	Det er helt nødvendig å styrke kampen mot antisemittismen.	607	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1350	12520_200909_01350	KrF mener at turer med de hvite bussene gir generell kunnskap om folkemord og utryddelse av befolkningsgrupper.	607	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1352	12520_200909_01352	Tatere og sigøynere har helt opp i nyere tid fått svært dårlig behandling av det norske storsamfunnet.	607	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1367	12520_200909_01367	arbeide for å styrke vernet mot etnisk diskriminering.	607	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1368	12520_200909_01368	styrke kampen mot antisemittismen.	607	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1369	12520_200909_01369	følge opp skogfinnenes stilling som minoritetsgruppe.	607	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1403	12520_200909_01403	De store folkeforflytningene på grunn av krig, undertrykkelse, politisk uro, sult, tørke med mer, krever også økt internasjonal oppmerksomhet.	107	immigration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1484	12520_200909_01484	. Minoritetsgrupper blir undertrykt i mange land.	201	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1506	12520_200909_01506	Konflikter kan spre seg til nye områder og skape store flyktningestrømmer.	106	immigration	immigration/integration	sceptical
NOR	12520	2009-09-14	12520_200909	nor	1507	12520_200909_01507	Stater og områder uten myndigheter til å ivareta lov og orden gir muligheter for utvikling av terrorisme og organisert kriminalitet innenfor narkotika, våpen og menneskehandel.	106	immigration	immigration/integration	neutral
NOR	12520	2009-09-14	12520_200909	nor	1510	12520_200909_01510	Likeledes er det avgjørende at det internasjonale samfunn gjennom Den Afrikanske Union (AU) og FN makter å sikre flyktningenes sikkerhet	106	immigration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1548	12520_200909_01548	Alle mennesker i Midt-Østen har samme grunnleggende verdi og rettigheter.	201	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1549	12520_200909_01549	Norge må også arbeide aktivt for at de arabiske nabolandene til Israel tar sin del av ansvaret for å få en løsning på konflikten, blant annet ved å integrere de palestinske flyktningene som oppholder seg i disse landene på en bedre måte enn i dag	106	immigration	immigration/integration	sceptical
NOR	12520	2009-09-14	12520_200909	nor	1551	12520_200909_01551	Kurderne har som gruppe måttet tåle svært mye undertrykkelse i hele Midtøsten.	607	immigration	immigration/integration	sceptical
NOR	12520	2009-09-14	12520_200909	nor	1787	12520_200909_01787	at norsk bruk av utenlandsk arbeidskraft ikke skal tappe sårbare utviklingsland for helsefaglig kompetanse.	107	integration	immigration/integration	sceptical
NOR	12520	2009-09-14	12520_200909	nor	1790	12520_200909_01790	Norge må gjøre mer for å gi mennesker som trenger det beskyttelse.	705	immigration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1791	12520_200909_01791	Et samfunn der mennesker med ulike kulturell bakgrunn og tradisjon lever sammen, er en berikelse både mellommenneskelig og for nasjonen.	607	integration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1792	12520_200909_01792	Norge trenger også mer arbeidskraft, og KrF er positiv til arbeidsinnvandring.	701	immigration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1793	12520_200909_01793	Mennesker beveger seg i større grad over landegrenser enn før.	705	immigration	immigration/integration	neutral
NOR	12520	2009-09-14	12520_200909	nor	1795	12520_200909_01795	Et overordnet mål i flyktningpolitikken må være å sørge for beskyttelse til dem som trenger det.	705	immigration	immigration/integration	supportive
NOR	12520	2009-09-14	12520_200909	nor	1796	12520_200909_01796	Asylpolitikken må være konsekvent og rettferdig.	705	immigration	immigration/integration	supportive
